Q_ID,Year,Subject,Sub_Topic,Question,Opt_A,Opt_B,Opt_C,Opt_D,Correct_Answer,Correct_Option_Text,Explanation,Difficulty,Question_Type,Repeats_In,Zone
BPSC_67_131,2022,General Studies,Vedic Age,"Who has received the International Booker Prize for her novel, Tomb of Sand (Ret Samadhi)?",Arundhati Roy,Anita Desai,Kiran Desai,Geetanjali Shree,D,Geetanjali Shree,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_132,2022,Bihar Special,Bihar History,Who has been awarded with the Dadasaheb Phalke Indian Television Award in 2022 from Bihar?,Deep Shrestha,Madan Pande,Shatrughan Sinha,Sharad Sinha,A,Deep Shrestha,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_133,2022,Bihar Special,Bihar History,"According to the Economic Survey of Bihar 2021-22, what is the level of urbanization in the State at present?",22.4%,15.3%,18.6%,11.6%,B,15.3%,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_134,2022,Bihar Special,Bihar History,Who is the Brand Ambassador of Khadiin Bihar?,Rajesh Tiwari,Manoj Tiwari,Manoj Vajpayee,Pawan Singh,B,Manoj Tiwari,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_135,2022,Bihar Special,Bihar History,"In which district of Bihar, the world’s tallest (251 m) statue of Mother Sita will be constructed?",Sitamarhi,Bodh Gaya,Patna,Madhubani,A,Sitamarhi,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_136,2022,Polity,Governor & State Legislature,Match List-I with List-II : List-I List-II a. Governor of Bihar Mr. Nitish Kumar b. Chief Justice of Bihar Mr. H. R. Srinivas c. Chief Minister of Bihar Mr. Sanjay Karol d. Chief Electoral officer of Bihar Mr. Fagu Chauhan Chose the correct answer from the options given below.,"a-3, b-2, c-1, d-4","a-1, b-2, c-3, d-4","a-4, b-3, c-1, d-2","a-4, b-2, c-1, d-3",B,"a-1, b-2, c-3, d-4",,Medium,MCQ,"2018,2019,2022,2023",
BPSC_67_137,2022,Bihar Special,Bihar History,The ‘Operation Prahar’ in Bihar is related to,literacy campaign,no smoking,liquor ban,COVID-19 vaccination,C,liquor ban,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_138,2022,Bihar Special,Bihar History,Hrithik Anand from Bihar has won a medal for India at the 24th Summer Deaf Badminton Olympics held in Brazil?,Silver medal,Bronze medal,Platinum medal,Gold medal,D,Gold medal,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_139,2022,Bihar Special,Bihar History,"At which place in Bihar, North India’s first bird ringing station has been recently opened?",Saran,East Champaran,West Champaran,Bhagalpur,D,Bhagalpur,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_140,2022,Geography,Rivers & Water Bodies,Which of the following in Bihar started the Vulture’s Conservation Plan?,Rajgir Wildlife Sanctuary,Valmiki Tiger Reserve,Kanwar Lake Bird Sanctuary,Kaimur Tiger Reserve,B,Valmiki Tiger Reserve,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_142,2022,General Studies,Prime Minister & Cabinet,Which country’s former Prime Minister Shinzo Abe was shot dead during the election campaign in July 2022?,Japan,Ukraine,Sri Lanka,France,A,Japan,,Medium,MCQ,"2020,2022",
BPSC_67_143,2022,Science,Biology & Health,The UN General Assembly has adopted an India-sponsored resolution on multilingualism. Which language is mentioned in that for the first time?,Sanskrit,Bengali,Hindi,Urdu,C,Hindi,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_144,2022,Science,Biology & Health,Who presided over an emergency session of the General Assembly to discuss Russia’s military operations in Ukraine?,Volkan Bozkir,António Guterres,Kofi Annan,Abdulla Shahid,D,Abdulla Shahid,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_145,2022,General Studies,Rivers & Water Bodies,"India evacuated people as part of which mission to bring Indians from war-hit Ukraine, in February 2022?",Operation Maitri,Operation Vijay,Operation Ganga,Operation Rakshak,C,Operation Ganga,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_146,2022,Geography,National Parks & Wildlife,Recently China has claimed rights over territories around the ‘Sakteng Wildlife Sanctuary’ claiming it as a ‘disputed region’. This Wildlife Sanctuary is located in,Bhutan,Nepal,Bangladesh,Arunachal Pradesh,A,Bhutan,,Medium,MCQ,"2020,2022,2023",
BPSC_67_147,2022,Current Affairs,International Affairs,Which Indian State/UT has been chosen to host the G20 Summit in 2023?,Gujarat,Jammu and Kashmir,Delhi,Goa,C,Delhi,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_003,2022,Economy,Budget & Fiscal Policy,The USA is the largest budget contributor to the UN peacekeeping operations. Which of the statements given above is/are correct?,2 and 3 only,3 only,"1, 2 and 3",1 and 2 only,A,2 and 3 only,,Medium,MCQ,"2018,2019,2022,2023",
BPSC_67_149,2022,Current Affairs,International Affairs,Which country has recently signed a free trade agreement (FTA) with the United Arab Emirates?,Australia,Italy,Pakistan,Israel,D,Israel,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_67_150,2022,Geography,Climate & Monsoon,Which country launched its first satellite ‘Arktika-M’ to monitor the climate of the Arctic?,China,Russia,India,Japan,B,Russia,,Medium,MCQ,"2018,2020,2022,2023",
BPSC_68_020,2023,General Studies,General Studies,HOOCCOOH को कौन सा अम्ल कहा जाता है?,कार्बोनिक अम्ल,ऑक्सेलिक अम्ल,ऐसीटिक अम्ल,उपर्युक्त में से एक से अधिक,B,ऑक्सेलिक अम्ल,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_001,2023,General Studies,Partition & Independence,Who among the following was not the member of the Cabinet Mission?,J. Andrew,P. Lawrence,A. V. Alexander,None of them Show Answer/Hide,A,J. Andrew,,Medium,MCQ,"2018,2022,2023",
BPSC_69_003,2023,Polity,Fundamental Rights & Duties,"In which of the following Indian National Congress Sessions, the resolutions related to the Fundamental Rights were passed for the first time?",Karachi Session – 1931,Surat Session – 1907,Gaya Session – 1922,None of the above Show Answer/Hide,A,Karachi Session – 1931,,Medium,MCQ,,
BPSC_69_003,2023,General Studies,Transport & Industry,There was a lack of support from all the sections of society Select the correct answer using the codes given below.,Only 2 and 3,Only 1 and 2,All of the above,None of the above Show Answer/Hide,C,All of the above,,Medium,MCQ,"2019,2020,2022,2023",
BPSC_69_005,2023,Modern History,Gandhian Movements,The cook from Bihar who saved Mahatma Gandhi’s life from a murder attempt by food poisoning in 1917 was,Mir Bakawal,Muzaffar Ahmad,Batak Mian,None of them Show Answer/Hide,C,Batak Mian,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_006,2023,Science,Biology & Health,The Bakasht Movement in Bihar during 1937-1938 was organized by whom?,Peer Ali Khan,Swami Dayanand Saraswati,Jayaprakash Narayan,Swami Sahajanand Saraswati Show Answer/Hide,D,Swami Sahajanand Saraswati Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_004,2023,Modern History,Social Reform Movements,Minto-Morley Reforms Which of the following is the correct chronological order of the events given above?,2-3-1-4,1-3-2-4,2-4-1-3,1-4-2-3 Show Answer/Hide,C,2-4-1-3,,Medium,MCQ,,
BPSC_69_008,2023,General Studies,Press & Literature,Lord Lytton is not associated with which of the following?,The Ilbert Bill,The Strachey Commission,The Arms Act,The Vernacular Press Act Show Answer/Hide,A,The Ilbert Bill,,Medium,MCQ,"2018,2019,2022,2023",
BPSC_69_009,2023,Modern History,Early British Conquest,Which treaty was signed after the Battle of Buxar?,The Treaty of Salbai,The Treaty of Allahabad,The Treaty of Sugauli,The Treaty of Bassein Show Answer/Hide,B,The Treaty of Allahabad,,Medium,MCQ,"2018,2019,2023",
BPSC_69_010,2023,Modern History,British Administration,The Dutch East India Company established its factory at Patna in which year?,1648,1635,1632,1643 Show Answer/Hide,C,1632,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_011,2023,Modern History,Gandhian Movements,In which MUR movements of the following did Mahatma Gandhi make the first use of the hunger strike as a weapon?,Rowlatt Satyagraha,Non-Cooperation Movement,Bardoli Satyagraha,Ahmedabad Strike Show Answer/Hide,D,Ahmedabad Strike Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_012,2023,Modern History,Gandhian Movements,The Quit India Movement in significant witnessed 1942 contributions from leaders of Bihar. Which prominent Bihar leader was known as the ‘Bihar Kesari’ and actively participated in the Quit India Movement?,Ram Manohar Lohia,Dr. Rajendra Prasad,Shri Krishna Singh,Anugrah Narayan Sinha Show Answer/Hide,C,Shri Krishna Singh,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_013,2023,Polity,Governor & State Legislature,"In response to the mass agitation of the Champaran Movement, British Government took which step to address the issue?",Declared Champaran as an independent State,Appointed Mahatma Gandhi as the Governor of Champaran,Enforced strict curfew and imposed Martial Law in the region,Instituted the Champaran Agrarian Committee Show Answer/Hide,D,Instituted the Champaran Agrarian Committee Show Answer/Hide,,Medium,MCQ,"2018,2019,2022,2023",
BPSC_69_004,2023,General Studies,General Studies,Keshab Chandra Sen Select the correct answer using the codes given below.,"a-1, b-4, c-3","a-2, b-1, c-3","a-2, b-4, c-3","a-1, b-2, c-3 Show Answer/Hide",B,"a-2, b-1, c-3",,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_015,2023,General Studies,Indian States & Cities,"Ambabai, a woman freedom fighter, belonged to which of the following States of India?",Madhya Pradesh,Kerala,Andhra Pradesh,Karnataka Show Answer/Hide,D,Karnataka Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_016,2023,General Studies,Supreme Court & Judiciary,"In a code language, if GREAT is written as 718222620 and MONK is written as 13121411, then how will VIGOROUS be written in the same language?",21187111711620,22187121812619,21177121811619,22187131813620 Show Answer/Hide,B,22187121812619,,Medium,MCQ,"2019,2023",
BPSC_69_017,2023,General Studies,General Studies,"Find the odd one in the following groups: Q,W,Z,B B,H,K,M W,C,G,J M,S,V,X","B, H,K,M","Q,W,Z,B","M,S,V,X","W,C,G,J Show Answer/Hide",D,"W,C,G,J Show Answer/Hide",,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_018,2023,General Studies,General Studies,"Four branches of a company are located at M, N, O and P. M is of 4 km; P is in the South of O in the North of N at a distance at a distance of 2 km; N is in the Southeast of O by 1 km. What is the distance between M and P in km?",28.5,5.34,6.74,None of the above Show Answer/Hide,B,5.34,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_019,2023,General Studies,Supreme Court & Judiciary,"In a certain code language, ‘GAME’ is written as ‘$÷* %’ and ‘BEAD’ is written as ‘#%÷x’. How will the word ‘MADE’ be written in that code language?",# ÷ x %,$ ÷ x %,* ÷ $ %,* ÷ x % Show Answer/Hide,D,* ÷ x % Show Answer/Hide,,Medium,MCQ,"2019,2023",
BPSC_69_020,2023,General Studies,Vedic Age,Q travels towards East. M travels towards North. S and T travel in opposite directions. T travels towards right of Q. Which of the following is definitely true?,M and S travel in the same direction,M and S travel in the opposite directions,S travels towards West,T travels towards North Show Answer/Hide,A,M and S travel in the same direction,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_021,2023,General Studies,International Affairs,"A man ‘Ramesh’, who owns a plot of land of 100 square yards, increases his plot of land by acquiring 10% more from his neighbour ‘Suresh’, who also owns 100 square yards land. After 2 years, he sells back 10% of the total plot to the neighbour. Which of the following is correct?",Suresh’s land is more than Ramesh,Ramesh’s land is more than Suresh,Both are equal,None of the above. Show Answer/Hide,A,Suresh’s land is more than Ramesh,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_022,2023,General Studies,General Studies,Find the odd pair among the following options.,Snobbery : Shoes,Millinery : Hats,Brewery : Alcohol,Stationery : Paper Show Answer/Hide,A,Snobbery : Shoes,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_023,2023,General Studies,General Studies,"What should come in place of question mark (?) in the following number series? 132, 156, ?, 210, 240, 272",204,196,182,199 Show Answer/Hide,C,182,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_024,2023,General Studies,General Studies,Select the missing number from the given alternatives : 44 49 37 52 ? 41 58 35 53,63,56,77,66 Show Answer/Hide,C,77,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_002,2023,General Studies,Indian States & Cities,The opening batsmen were spinners. Select the correct answer.,Neither 1 nor 2 follows the statement,Only 1 follows the statement,Only 2 follows the statement,Both 1 and 2 follow the statement Show Answer/Hide,A,Neither 1 nor 2 follows the statement,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_026,2023,Science,Physics,Which of the following liquids is a bad conductor of electricity?,Lemon juice,Salted water,Orange juice,None of the above Show Answer/Hide,D,None of the above Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_027,2023,Science,Biology & Health,The DNA double helix structure was discovered by,Gregor Mendel,James Watson and Francis Crick,Rosalind Franklin and Maurice Wilkins,Linus Pauling Show Answer/Hide,B,James Watson and Francis Crick,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_028,2023,Science,Physics,Two objects of different masses falling freely near the surface of the Moon would,experience forces of same magnitude,have different accelerations,undergo a change in their inertia,have same velocity at any instant Show Answer/Hide,D,have same velocity at any instant Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_029,2023,Science,Physics,How do vector vaccines work to provide immunity?,By entering directly into the cells and enabling them to create spike proteins,By introducing a weakened or inactivated virus into the body,By directly attacking and destroying pathogens in the body,By placing the virus in a modified version of a different virus Show Answer/Hide,D,By placing the virus in a modified version of a different virus Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_030,2023,General Studies,General Studies,The process that continually adds new crust is,convection,subduction,earthquake,seafloor spreading Show Answer/Hide,D,seafloor spreading Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_031,2023,Science,Physics,"The theory that states “pieces of the Earth’s crust are in constant, slow motion driven by movement in the mantle” is called",the theory of plate boundaries,the theory of continental drift,the theory of Pangaea,the theory of plate tectonics Show Answer/Hide,D,the theory of plate tectonics Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_032,2023,Science,Chemistry,What is the expanded form of the term ‘mRNA’ that has been since the widely discussed beginning of the pandemic?,Mnemonic Ribonucleic Acid,Messenger Ribonucleic Acid,Mutant Ribonucleic Acid,Modified Ribonucleic Acid Show Answer/Hide,B,Messenger Ribonucleic Acid,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_033,2023,General Studies,Minerals & Energy,An AC current can be produced by,transformer,choke coil,dynamo,None of the above Show Answer/Hide,C,dynamo,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_034,2023,General Studies,Indian States & Cities,Current density is,dimensionless,a scalar quantity,a vector quantity,None of the above Show Answer/Hide,C,a vector quantity,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_035,2023,General Studies,Minerals & Energy,What is the basis of most useful classification of medica- tions in medical chemistry?,Chemical structure,Pharmacological effect,Molecular targets,None of the above Show Answer/Hide,C,Molecular targets,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_036,2023,Science,Chemistry,Which of the following slows down the reaction rate?,Heterogeneous catalyst.,Catalytic promoter,Homogeneous catalyst,None of the above Show Answer/Hide,D,None of the above Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_037,2023,General Studies,Biology & Health,Input and output nerves meet at,heart,liver,central nervous system,None of the above Show Answer/Hide,C,central nervous system,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_003,2023,General Studies,Physics,Network Slicing Select the correct answer using the codes given below.,"1, 2 and 3",Only 1 and 2,Only 2 and 3,Only 1 and 3 Show Answer/Hide,B,Only 1 and 2,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_004,2023,Science,Physics,Human Space-flight-Moon to Mars Select the correct answer using the codes given below.,"a-3, b-1, c-2, d-4","a-2, b-1, c-4, d-3","a-3, b-1, c-4, d-2","a-2, b-3, c-4, d-1 Show Answer/Hide",B,"a-2, b-1, c-4, d-3",,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_004,2023,General Studies,General Studies,Angora goat Select the correct answer using the codes given below.,"a-4, b-1, c-3, d-2","a-1, b-3, c-2, d-4","a-4, b-3, c-1, d-2","a-2, b-1, c-4, d-3 Show Answer/Hide",D,"a-2, b-1, c-4, d-3 Show Answer/Hide",,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_002,2023,General Studies,Indian States & Cities,"When cysts develop in the brain, the condition is referred to as neuro- cysticercosis (NCC). Which of the above statements is/are correct?",Both 1 and 2,Only 1,Only 2,None of the above Show Answer/Hide,A,Both 1 and 2,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_004,2023,General Studies,General Studies,Java Select the correct answer using the codes given below.,"Only 1, 2 and 3",Only 1 and 2,Only 3 and 4,All of the above Show Answer/Hide,D,All of the above Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_043,2023,Modern History,Revolutionary Movements,"What is the full form of GPT in ChatGPT, recently seen in the news?",Generative Pre-Trained Transformer,Glutamic Pyruvic Trans-aminase,GUID Partition Table,Grooved Pegboard Test Show Answer/Hide,A,Generative Pre-Trained Transformer,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_007,2023,General Studies,International Affairs,Pungent Select the correct answer using the codes given below.,3 and 6,"2, 5 and 7","1, 3 and 4",4 and 7 Show Answer/Hide,D,4 and 7 Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_004,2023,General Studies,General Studies,Anosmia : Partial or full loss of smell Select the correct answer using the codes given below.,Only 3 and 4,Only 1 and 2,Only 2 and 3,All of the above Show Answer/Hide,A,Only 3 and 4,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_046,2023,General Studies,Physics,"In the universe, what are pulsars?",Radio waves emitted by a star,A group of stars,Rotating neutron stars,Explosion of a star Show Answer/Hide,C,Rotating neutron stars,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_047,2023,General Studies,General Studies,"In the context of lab-grown diamonds (LGDs), what is used as a diamond seed?",Cubic zirconia (CZ),White sapphire,Moissanite,Graphite Show Answer/Hide,D,Graphite Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_048,2023,General Studies,General Studies,What is the ‘fibre’ used to make bulletproof jackets?,Kevlar,Nylon,Terylene,Tweed Show Answer/Hide,A,Kevlar,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_004,2023,General Studies,General Studies,Her Majesty’s Explosive Select the correct answer using the codes given below.,1 and 4,1 and 2,2 and 3,Only 1 Show Answer/Hide,D,Only 1 Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_050,2023,Current Affairs,International Affairs,What is the name of Tesla’s humanoid robot launched in October 2022?,Optimus,Sophia,Atlas,Pepper po Show Answer/Hide,A,Optimus,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_051,2023,General Studies,Minerals & Energy,What is the ‘Manhattan Project’?,A famous theme park,A research and development undertaking that produced the first nuclear weapons,One of the largest art auctions of the world,A real estate project in New York City Show Answer/Hide,B,A research and development undertaking that produced the first nuclear weapons,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_052,2023,General Studies,Physics,"The image formed by concave mirror is real, inverted and of the same size as that of the object. The position of the object should be",beyond the centre of curvature,at the focus,at the centre of curvature,between the focus and centre of curvature Show Answer/Hide,C,at the centre of curvature,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_053,2023,Science,Physics,A photoelectric cell is a device which,stores light energy,converts light energy into electric energy,converts electric energy into light energy,None of the above Show Answer/Hide,B,converts light energy into electric energy,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_054,2023,General Studies,International Affairs,The amount of solute present per unit volume or per unit mass of the solution/solvent is known as ________ in Chemistry.,concentration of solution,composition of solute,concentration of solvent,concentration of solute Show Answer/Hide,A,concentration of solution,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_055,2023,Science,Biology & Health,How do COVID vaccines stimulate an immune response?,By introducing antibodies against SARS-CoV-2 virus,By introducing attenuated virus live SARS-CoV-2,By introducing a real SARS-CoV-2 virus,By introducing a harmless piece of SARS-CoV-2 virus Show Answer/Hide,B,By introducing attenuated virus live SARS-CoV-2,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_056,2023,Ancient History,Indus Valley Civilization,Which of the following animals was not known to the people of the Indus Valley Civilization?,Elephant,Bull,Horse,None of the above Show Answer/Hide,C,Horse,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_057,2023,General Studies,Revolutionary Movements,Which of the following is not a UNESCO World Heritage Site?,India Gate,Qutb Minar,Red Fort,None of the above Show Answer/Hide,A,India Gate,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_058,2023,Polity,Constitution & Constituent Assembly,The concept of the Directive Principles of State Policy in was the Indian Constitution borrowed from the Constitution of,Ireland,England,Switzerland,None of the above Show Answer/Hide,A,Ireland,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_059,2023,General Studies,Indian States & Cities,Sikkim became a full-fledged State of the Union of India in,1976,1974,1975,None of the above Show Answer/Hide,C,1975,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_060,2023,General Studies,International Affairs,Which among the following currencies is the costliest?,US Dollar,Euro,Pound Sterling,None of the above Show Answer/Hide,C,Pound Sterling,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_061,2023,Environment,Climate Change & Pollution,Bihar Government has planned to make Bihar State ‘pollution-free’ by reducing carbon emissions by which year?,2047,2022,2024,2030 Show Answer/Hide,C,2024,,Medium,MCQ,"2018,2020,2023",
BPSC_69_062,2023,Geography,Indian States & Cities,"In the context of ‘Shipwreck Tourism’, shipwrecks in Indian waters have been explored at Sunchi Reef, Amee Shoals and Grande Island. Where are these locations?",Off the coast of Odisha,Off the coast of Goa,Off the coast of Lakshadweep,Off the coast of Tamil Nadu Show Answer/Hide,B,Off the coast of Goa,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_063,2023,Economy,Trade & Industry,The G20 members represent 1. around 85% of the global GDP 2. about 50% of the global trade 3. about two-thirds of the world population Which of the above statistics is/are correct?,Only 1 and 2,Only 1,Only 1 and 3,"1, 2 and 3 Show Answer/Hide",C,Only 1 and 3,,Medium,MCQ,"2019,2022,2023",
BPSC_69_065,2023,Economy,Banking & Finance,The Global Gender Gap Report is released by,the UNDP,the World Bank,the UN Women,the World Economic Forum Show Answer/Hide,D,the World Economic Forum Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_066,2023,General Studies,Indian States & Cities,Which one of the following statements regarding Queen Elizabeth II of the United Kingdom is correct?,She reigned for 66 years and died at the age of 90 years.,She reigned for 70 years and died at the age of 96 years.,She reigned for 68 years and died at the age of 94 years.,She reigned for 72 years and died at the age of 92 years. Show Answer/Hide,B,She reigned for 70 years and died at the age of 96 years.,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_067,2023,General Studies,Indian States & Cities,"What was the theme of DefExpo- 2022, held in Gujarat?",Aatmanirbharta,India : The Emerging Defence Manufacturing Hub,Path to Pride,Synergy for Defence Show Answer/Hide,C,Path to Pride,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_068,2023,General Studies,World Geography,The three-day celebration of Thadingyut Festival is celebrated in which country?,Myanmar,Chile,Nepal,Germany Show Answer/Hide,A,Myanmar,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_004,2023,General Studies,Indian States & Cities,It is a symbol of American Democracy. Which of the above statements are correct?,"2, 3 and 4","1, 3 and 4",Only 2 and 3,Only 3 and 4 Show Answer/Hide,A,"2, 3 and 4",,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_004,2023,General Studies,Peasant & Tribal Movements,"Blue, red and white Select the correct answer using the codes given below.","a-3, b-4, c-2, d-1","a-2, b-3, c-4, d-1","a-2, b-4, c-3, d-1","a-4, b-2, c-1, d-3 Show Answer/Hide",B,"a-2, b-3, c-4, d-1",,Medium,MCQ,"2018,2020,2022,2023",
BPSC_69_072,2023,General Studies,International Affairs,What is the name of the deep-sea submersible that imploded during an underwater voyage to the Titanic wreckage?,Titan,Alvin,Falcon,Trident Show Answer/Hide,A,Titan,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_005,2023,General Studies,General Studies,A type of hairstyle Select the correct answer using the codes given below,"a-1, b-2, c-3, d-4, e-5","a-3, b-2, c-1, d-4, e-5","a-3, b-4, c-2, d-5, e-1","a-5, b-3, c-2, d-4, e-1 Show Answer/Hide",C,"a-3, b-4, c-2, d-5, e-1",,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_074,2023,Polity,President & Vice President,Where did the former President give his interview of the USA recently?,Amsterdam,Rome,Sarajevo,Athens Show Answer/Hide,D,Athens Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_004,2023,General Studies,General Studies,Australian Open (Women) : Daphne Akhurst Memorial Cup Select the correct answer using the codes given below.,2 and 4,1 and 2,2 and 3,3 and 4 Show Answer/Hide,A,2 and 4,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_076,2023,General Studies,World Geography,The Ministry of Home Affairs has completed the Mother Tongue Survey of India (MTSI) in November 2022 with field videography of the country’s how many languages?,984,40,233,576 Show Answer/Hide,D,576 Show Answer/Hide,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_077,2023,Current Affairs,International Affairs,"Which State Government launched the State-Level Committee for Vulture Conservation (SLCVC), proposed by the national action for the protection of vultures in India?",Meghalaya,Tamil Nadu,Sikkim,Assam Show Answer/Hide,B,Tamil Nadu,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_078,2023,Geography,Rivers & Water Bodies,"Ten captive-bred Asian Giant Tortoises (Manouria emys), one of the largest tortoise species in mainland Asia, were recently released into which National Park of India?",Khangchendzonga National Park,Ntangki National Park,Periyar National Park,Pench National Park Show Answer/Hide,B,Ntangki National Park,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_079,2023,Current Affairs,International Affairs,Which country has recently reaffirmed Arunachal Pradesh as an integral part of India?,Russia,USA,Australia,Germany Show Answer/Hide,B,USA,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_080,2023,General Studies,Indus Valley Civilization,India’s Rudrankksh Balasaheb Patil won which medal in Men’s 10 m Air Rifle at the ISSF World Championship in Cairo?,Bronze,Gold,Silver,None of the above Show Answer/Hide,B,Gold,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_081,2023,General Studies,General Studies,"The National Education Policy, 2020 emphasizes the integration Vocational education into mainstream education from which grade onwards?",Grade 12,Grade 6,Grade 8,Grade 10 Show Answer/Hide,B,Grade 6,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_082,2023,General Studies,World Geography,India signed the Economic Cooperation and Trade Agree- ment (ECTA) with which country?,UK,UAE,Australia,USA Show Answer/Hide,B,UAE,,Medium,MCQ,"2018,2019,2020,2022,2023",
BPSC_69_083,2023,Geography,Mountains & Passes,The Plain Language Act was passed by which of the following countries recently which officials to use simple and requires Government easily understandable English language in official documents and websites?,Germany,Australia,Ireland,New Zealand Show Answer/Hide,C,Ireland,,Medium,MCQ,"2018,2019,2020,2022,2023",
